unique_id,sample_year,stream_name,site_id,sample_hitch,compartment,resource,taxon_code,length_mm,d13C,d15N,CN
d-146,2013,Laramie,LR04,H3,invert,invert,Hydropsychidae,NA,-29.4,4.8,3.9
d-185,2013,Laramie,LR04,H3,invert,invert,Hydropsychidae,NA,-27.182,4.7,4.1
B-2016-LR04-H3-29,2016,Laramie,LR04,H3,invert,invert,Hydropyschidae,NA,-28.63945756,4.626162,4.795412511
B-2016-LR04-H3-28,2016,Laramie,LR04,H3,invert,invert,Hydropyschidae,NA,-28.35934755,4.8174485,4.536261735
B-2016-LR04-H3-20,2016,Laramie,LR04,H3,invert,invert,Hydropyschidae,NA,-25.83152542,4.5650705,4.820303927
B-2016-LR04-H3-19,2016,Laramie,LR04,H3,invert,invert,Hydropyschidae,NA,-26.22485064,4.435877,4.714221479
B-2016-LR04-H3-18,2016,Laramie,LR04,H3,invert,invert,Hydropyschidae,NA,-25.29863318,5.048795,4.276534809
d-9,2013,Laramie,LR04,H3,invert,invert,Hymenoptera,NA,-26.2,5.8,3.7
d-732,2013,Laramie,LR04,H3,fish,fish,IOD,NA,-28,9.3,3.3
d-731,2013,Laramie,LR04,H3,fish,fish,IOD,NA,-27.9,9.7,3.3
d-235,2013,Laramie,LR04,H3,fish,fish,IOD,48,-27.5,9.8,3.3
d-239,2013,Laramie,LR04,H3,fish,fish,IOD,56,-27.3,10,3.3
d-729,2013,Laramie,LR04,H3,fish,fish,IOD,NA,-27.2,9.9,3.5
d-730,2013,Laramie,LR04,H3,fish,fish,IOD,NA,-26.6,8.9,3.4
2016-LR04-IOD-113,2016,Laramie,LR04,H3,fish,fish,IOD,50,-28.209648,9.3095808,3.584290508
2016-LR04-IOD-115,2016,Laramie,LR04,H3,fish,fish,IOD,39,-28.8261757,9.58047,3.571572299
2016-LR04-IOD-116,2016,Laramie,LR04,H3,fish,fish,IOD,45,-28.7613885,9.78651,3.566078844
2016-LR04-IOD-118,2016,Laramie,LR04,H3,fish,fish,IOD,44,-27.0769213,9.37544,3.716631434
2016-LR04-IOD-114,2016,Laramie,LR04,H3,fish,fish,IOD,46,-28.3200257,8.85832,3.751169483
2016-LR04-IOD-112,2016,Laramie,LR04,H3,fish,fish,IOD,42,-26.6132879,9.28858,3.555816717
2016-LR04-IOD-108,2016,Laramie,LR04,H3,fish,fish,IOD,45,-25.7052548,9.05325,3.443058396
2016-LR04-IOD-107,2016,Laramie,LR04,H3,fish,fish,IOD,42,-25.7133532,9.49462,3.264622774
2016-LR04-IOD-111,2016,Laramie,LR04,H3,fish,fish,IOD,45,-28.4967428,8.8444475,3.509125697
2016-LR04-IOD-122,2016,Laramie,LR04,H3,fish,fish,IOD,50,-26.1876932,9.6474023,3.461995315
2016-LR04-IOD-110,2016,Laramie,LR04,H3,fish,fish,IOD,51,-28.3584824,9.4147052,3.596283377
2016-LR04-IOD-119,2016,Laramie,LR04,H3,fish,fish,IOD,42,-26.0272304,9.4496597,3.499617662
2016-LR04-IOD-117,2016,Laramie,LR04,H3,fish,fish,IOD,44,-26.807342,9.7492697,3.532949638
2016-LR04-IOD-109,2016,Laramie,LR04,H3,fish,fish,IOD,49,-26.2181152,9.7799796,3.41567474
2016-LR04-IOD-120,2016,Laramie,LR04,H3,fish,fish,IOD,51,-26.2172776,9.1181864,3.76980834
2016-LR04-IOD-121,2016,Laramie,LR04,H3,fish,fish,IOD,52,-28.3840088,9.6297996,3.560772923
2017-LR04-IOD-183,2017,Laramie,LR04,H3,fish,fish,IOD,49,-29.098439,9.671398,3.905874777
d-40,2013,Laramie,LR04,H3,invert,invert,Isopoda,NA,-27.2787,4,4.6
d-195,2013,Laramie,LR04,H3,invert,invert,Isopoda,NA,-25.9249,5,4.5
d-172,2013,Laramie,LR04,H3,invert,invert,Isopoda,NA,-25.0546,5.6,4.2
d-726,2013,Laramie,LR04,H3,fish,fish,JDT,NA,-27.9,10.2,3.3
d-714,2013,Laramie,LR04,H3,fish,fish,JDT,NA,-27.7,10,3.3
d-709,2013,Laramie,LR04,H3,fish,fish,JDT,NA,-27.6,9.9,3.3
d-710,2013,Laramie,LR04,H3,fish,fish,JDT,NA,-27.6,10.1,3.3
d-713,2013,Laramie,LR04,H3,fish,fish,JDT,NA,-27.6,10.7,3.3
d-718,2013,Laramie,LR04,H3,fish,fish,JDT,NA,-27.6,10,3.5
d-724,2013,Laramie,LR04,H3,fish,fish,JDT,NA,-27.6,9.7,3.3
d-233,2013,Laramie,LR04,H3,fish,fish,JDT,60,-27.5,10.4,3.3
d-717,2013,Laramie,LR04,H3,fish,fish,JDT,NA,-27.4,9.9,3.5
d-721,2013,Laramie,LR04,H3,fish,fish,JDT,NA,-27.4,10.6,3.3
d-722,2013,Laramie,LR04,H3,fish,fish,JDT,NA,-27.4,10.4,3.4
d-727,2013,Laramie,LR04,H3,fish,fish,JDT,NA,-27.4,9.9,3.4
d-712,2013,Laramie,LR04,H3,fish,fish,JDT,NA,-27.3,10.5,3.3
d-715,2013,Laramie,LR04,H3,fish,fish,JDT,NA,-27.3,10.5,3.3
d-720,2013,Laramie,LR04,H3,fish,fish,JDT,NA,-27.3,9.7,3.5
d-229,2013,Laramie,LR04,H3,fish,fish,JDT,54,-27.2,9.9,3.3
d-719,2013,Laramie,LR04,H3,fish,fish,JDT,NA,-27.2,10,3.3
d-723,2013,Laramie,LR04,H3,fish,fish,JDT,NA,-27.2,10.1,3.4
d-728,2013,Laramie,LR04,H3,fish,fish,JDT,NA,-27.1,10.5,3.3
d-711,2013,Laramie,LR04,H3,fish,fish,JDT,NA,-26.9,10.6,3.5
d-725,2013,Laramie,LR04,H3,fish,fish,JDT,NA,-26.7,10.4,3.3
d-716,2013,Laramie,LR04,H3,fish,fish,JDT,NA,-26.6,10.5,3.3
2016-LR04-JDT-81,2016,Laramie,LR04,H3,fish,fish,JDT,55,-27.5135825,9.68668,3.296845987
2016-LR04-JDT-78,2016,Laramie,LR04,H3,fish,fish,JDT,51,-28.6061064,10.1656664,3.766167126
2016-LR04-JDT-80,2016,Laramie,LR04,H3,fish,fish,JDT,60,-28.3448272,10.331683,3.444308856
2016-LR04-JDT-79,2016,Laramie,LR04,H3,fish,fish,JDT,59,-28.5415432,10.0726571,3.699340775
2017-LR04-JDT-172,2017,Laramie,LR04,H3,fish,fish,JDT,54,-29.12637475,10.265208,5.201301568
2017-LR04-JDT-173,2017,Laramie,LR04,H3,fish,fish,JDT,60,-28.75867232,10.20932,4.561363065
2017-LR04-JDT-174,2017,Laramie,LR04,H3,fish,fish,JDT,51,-28.8809164,10.200338,4.961211057
2017-LR04-JDT-161,2017,Laramie,LR04,H3,fish,fish,JDT,58,-27.436,10.432,3.628
2017-LR04-JDT-162,2017,Laramie,LR04,H3,fish,fish,JDT,40,-27.369,10.368,3.481
2017-LR04-JDT-163,2017,Laramie,LR04,H3,fish,fish,JDT,49,-27.394,10.518,3.648
2017-LR04-JDT-164,2017,Laramie,LR04,H3,fish,fish,JDT,50,-26.807771,9.792,4.03187
2017-LR04-JDT-165,2017,Laramie,LR04,H3,fish,fish,JDT,47,-29.013,9.964,3.331
d-170,2013,Laramie,LR04,H3,invert,invert,Leptoceridae,NA,-27.182,5.5,5.1
B-2016-LR04-H3-40,2016,Laramie,LR04,H3,invert,invert,Leptohyphidae,NA,-28.35739556,2.9386345,6.029217683
B-2016-LR04-H3-49,2016,Laramie,LR04,H3,invert,invert,Leptohyphidae,NA,-27.54886046,3.109382,6.08601329
d-38,2013,Laramie,LR04,H3,invert,invert,Leptophlebiidae,NA,-29.8896,4.7,4.2
d-175,2013,Laramie,LR04,H3,invert,invert,Leptophlebiidae,NA,-26.1183,5.1,4.1
B-2016-LR04-H3-1,2016,Laramie,LR04,H3,invert,invert,Leptophlebiidae,NA,-24.74329311,3.520506,5.25562316
B-2016-LR04-H3-4,2016,Laramie,LR04,H3,invert,invert,Leptophlebiidae,NA,-24.49343888,3.4473965,5.621917118
d-52,2013,Laramie,LR04,H3,invert,invert,Limnephilidae,NA,-26.1183,3.4,5.5
d-582,2013,Laramie,LR04,H3,fish,fish,LND,NA,-29.2,9,3.4
d-587,2013,Laramie,LR04,H3,fish,fish,LND,NA,-29.2,9.4,3.4
d-574,2013,Laramie,LR04,H3,fish,fish,LND,NA,-29.1,9.3,3.5
d-586,2013,Laramie,LR04,H3,fish,fish,LND,NA,-29.1,8.9,3.4
d-384,2013,Laramie,LR04,H3,fish,fish,LND,72,-29,9.1,3.4
d-578,2013,Laramie,LR04,H3,fish,fish,LND,NA,-29,9.3,3.4
d-577,2013,Laramie,LR04,H3,fish,fish,LND,NA,-28.9,8.7,3.4
d-585,2013,Laramie,LR04,H3,fish,fish,LND,NA,-28.9,9,3.4
d-589,2013,Laramie,LR04,H3,fish,fish,LND,NA,-28.9,9.1,3.5
d-579,2013,Laramie,LR04,H3,fish,fish,LND,NA,-28.8,9,3.4
d-590,2013,Laramie,LR04,H3,fish,fish,LND,NA,-28.7,9.2,3.5
d-378,2013,Laramie,LR04,H3,fish,fish,LND,68,-28.6,8.6,3.4
d-382,2013,Laramie,LR04,H3,fish,fish,LND,72,-28.6,9.2,3.4
d-575,2013,Laramie,LR04,H3,fish,fish,LND,NA,-28.6,8.7,3.4
d-580,2013,Laramie,LR04,H3,fish,fish,LND,NA,-28.6,9.3,3.4
d-581,2013,Laramie,LR04,H3,fish,fish,LND,NA,-28.6,9,3.4
d-583,2013,Laramie,LR04,H3,fish,fish,LND,NA,-28.5,8.8,3.4
d-584,2013,Laramie,LR04,H3,fish,fish,LND,NA,-28.4,8.8,3.5
d-588,2013,Laramie,LR04,H3,fish,fish,LND,NA,-28.3,9.1,3.5
d-576,2013,Laramie,LR04,H3,fish,fish,LND,NA,-28.2,9,3.4
2016-LR04-LND-33,2016,Laramie,LR04,H3,fish,fish,LND,45,-27.340787,8.3007896,3.682153068
2016-LR04-LND-39,2016,Laramie,LR04,H3,fish,fish,LND,70,-27.1281818,8.798954,3.885329507
2016-LR04-LND-40,2016,Laramie,LR04,H3,fish,fish,LND,74,-26.1790409,8.528684,3.876506844
2016-LR04-LND-41,2016,Laramie,LR04,H3,fish,fish,LND,69,-25.64149357,8.201357,4.201997392
2016-LR04-LND-42,2016,Laramie,LR04,H3,fish,fish,LND,76,-27.7819168,8.5675066,3.447709766
2017-LR04-LND-56,2017,Laramie,LR04,H3,fish,fish,LND,106,-29.4305313,8.423898,3.359860013
2017-LR04-LND-57,2017,Laramie,LR04,H3,fish,fish,LND,80,-28.17073652,8.53268,4.424753965
2017-LR04-LND-58,2017,Laramie,LR04,H3,fish,fish,LND,79,-29.2750198,8.80214,3.801732629
2017-LR04-LND-63,2017,Laramie,LR04,H3,fish,fish,LND,64,-29.0944258,8.606532,3.780277932
2017-LR04-LND-66,2017,Laramie,LR04,H3,fish,fish,LND,56,-29.439561,9.017708,3.921970985
d-237,2013,Laramie,LR04,H3,fish,fish,LNS,125,-29.8,8.2,3.3
d-764,2013,Laramie,LR04,H3,fish,fish,LNS,NA,-29.7,9,3.4
d-766,2013,Laramie,LR04,H3,fish,fish,LNS,NA,-29.7,8.4,3.4
d-240,2013,Laramie,LR04,H3,fish,fish,LNS,110,-29.2,8.5,3.4
d-763,2013,Laramie,LR04,H3,fish,fish,LNS,NA,-29.2,8.5,3.4
d-767,2013,Laramie,LR04,H3,fish,fish,LNS,NA,-29.1,8.9,3.4
d-762,2013,Laramie,LR04,H3,fish,fish,LNS,NA,-29,8.6,3.4
d-765,2013,Laramie,LR04,H3,fish,fish,LNS,NA,-28.3,8.8,3.5
2016-LR04-LNS-34,2016,Laramie,LR04,H3,fish,fish,LNS,133,-25.8870758,7.942098,3.336707078
2016-LR04-LNS-35,2016,Laramie,LR04,H3,fish,fish,LNS,210,-26.6785352,7.979135,3.549794549
2016-LR04-LNS-36,2016,Laramie,LR04,H3,fish,fish,LNS,137,-27.4120085,7.685842,3.288621586
2016-LR04-LNS-37,2016,Laramie,LR04,H3,fish,fish,LNS,224,-26.4231929,7.977133,3.319188067
2016-LR04-LNS-46,2016,Laramie,LR04,H3,fish,fish,LNS,126,-26.2665287,7.960116,3.28484215
2016-LR04-LNS-47,2016,Laramie,LR04,H3,fish,fish,LNS,215,-27.3336764,8.439595,3.291031014
2016-LR04-LNS-48,2016,Laramie,LR04,H3,fish,fish,LNS,197,-26.786369,7.760917,3.355433815
2016-LR04-LNS-49,2016,Laramie,LR04,H3,fish,fish,LNS,135,-26.1841274,7.836993,3.48030662
2016-LR04-LNS-45,2016,Laramie,LR04,H3,fish,fish,LNS,105,-26.8230228,8.291761,3.460951023
2016-LR04-LNS-100,2016,Laramie,LR04,H3,fish,fish,LNS,126,-31.3870916,8.0464862,3.749172996
2016-LR04-LNS-104,2016,Laramie,LR04,H3,fish,fish,LNS,93,-31.4022296,7.9296383,3.748221346
2016-LR04-LNS-999,2016,Laramie,LR04,H3,fish,fish,LNS,NA,-29.5230992,8.3211287,3.651835652
2016-LR04-LNS-101,2016,Laramie,LR04,H3,fish,fish,LNS,111,-29.5564028,7.9895603,3.538491434
2016-LR04-LNS-998,2016,Laramie,LR04,H3,fish,fish,LNS,NA,-29.5723752,8.4423764,3.58100944
2016-LR04-LNS-102,2016,Laramie,LR04,H3,fish,fish,LNS,119,-31.4124264,8.2070944,3.666444619
2016-LR04-LNS-103,2016,Laramie,LR04,H3,fish,fish,LNS,90,-31.4638752,7.9127416,3.656017383
2017-LR04-LNS-126,2017,Laramie,LR04,H3,fish,fish,LNS,234,-27.8382942,9.010722,3.336914982
d-215,2013,Laramie,LR04,H3,invert,invert,Membracidae,NA,-26.9886,1.3,4.6
d-13,2013,Laramie,LR04,H3,invert,invert,Oligachaeta,NA,-25.1,5.1,3.6
B-2016-LR04-H3-13,2016,Laramie,LR04,H3,invert,invert,Perlidae,NA,-26.28145824,6.1714765,4.611327206
B-2016-LR04-H3-12,2016,Laramie,LR04,H3,invert,invert,Perlidae,NA,-27.65760851,5.6767355,5.031191218
B-2016-LR04-H3-11,2016,Laramie,LR04,H3,invert,invert,Perlidae,NA,-29.2324491,6.859507,3.791927763
B-2016-LR04-H3-10,2016,Laramie,LR04,H3,invert,invert,Perlidae,NA,-26.30390608,5.8149425,4.6811723
d-8,2013,Laramie,LR04,H3,invert,invert,Physidae,NA,-26.1183,3.9,4.6
B-2016-LR04-H3-17,2016,Laramie,LR04,H3,invert,invert,Pteronarcidae,NA,-25.66951056,4.3427375,4.096002046
B-2016-LR04-H3-16,2016,Laramie,LR04,H3,invert,invert,Pteronarcidae,NA,-26.81142249,3.873034,4.27803073
B-2016-LR04-H3-15,2016,Laramie,LR04,H3,invert,invert,Pteronarcidae,NA,-27.04663683,4.3177,4.579124228
B-2016-LR04-H3-14,2016,Laramie,LR04,H3,invert,invert,Pteronarcidae,NA,-27.77082371,4.970378,5.554692745
B-2016-LR04-H3-7,2016,Laramie,LR04,H3,invert,invert,Simulidae,NA,-24.13036944,3.077843,5.636608575
B-2016-LR04-H3-27,2016,Laramie,LR04,H3,invert,invert,Simulidae,NA,-23.53703836,3.7301912,4.329887737
B-2016-LR04-H3-26,2016,Laramie,LR04,H3,invert,invert,Simulidae,NA,-23.26739737,3.3010625,4.683035612
d-165,2013,Laramie,LR04,H3,invert,invert,Siphlonuridae,NA,-30.2764,5.8,4.2
d-190,2013,Laramie,LR04,H3,invert,invert,Sphaeriidae,NA,-28.8,6.1,3.6
d-5,2013,Laramie,LR04,H3,invert,invert,Sphaeriidae,NA,-28.6,6,3.8
d-198,2013,Laramie,LR04,H3,invert,invert,Tipulidae,NA,-26.7952,6.6,4.1
B-2016-LR04-H3-30,2016,Laramie,LR04,H3,invert,invert,Tipulidae,NA,-28.80244841,7.5393755,5.124150991
B-2016-LR04-H3-301,2016,Laramie,LR04,H3,invert,invert,Tipulidae,NA,-28.938723,7.1384729,5.492872
B-2016-LR04-H3-302,2016,Laramie,LR04,H3,invert,invert,Tipulidae,NA,-28.8938483,7.394837,5.493728
d-2,2013,Laramie,LR04,H3,invert,invert,Tricorythidae,NA,-31.2434,4.3,4.2
d-193,2013,Laramie,LR04,H3,invert,invert,Tricorythidae,NA,-30.083,3.7,4.1
d-44,2013,Laramie,LR04,H3,invert,invert,Tricorythidae,NA,-29.6962,4.3,4.1
d-149,2013,Laramie,LR04,H3,invert,invert,Tricorythidae,NA,-26.8919,4,4.2
d-173,2013,Laramie,LR04,H3,invert,invert,Tricorythidae,NA,-26.4084,6.8,4.2
d-549,2013,Laramie,LR04,H3,fish,fish,WHS,NA,-29.7,8,3.3
d-539,2013,Laramie,LR04,H3,fish,fish,WHS,NA,-29.2,8.4,3.3
d-546,2013,Laramie,LR04,H3,fish,fish,WHS,NA,-29,8.1,3.4
d-381,2013,Laramie,LR04,H3,fish,fish,WHS,97,-28.9,8.5,3.3
d-541,2013,Laramie,LR04,H3,fish,fish,WHS,NA,-28.9,8.8,3.3
d-538,2013,Laramie,LR04,H3,fish,fish,WHS,NA,-28.7,8.4,3.3
d-545,2013,Laramie,LR04,H3,fish,fish,WHS,NA,-28.5,8.4,3.4
d-548,2013,Laramie,LR04,H3,fish,fish,WHS,NA,-28.5,8,3.3
d-386,2013,Laramie,LR04,H3,fish,fish,WHS,80,-28.3,8,3.3
d-550,2013,Laramie,LR04,H3,fish,fish,WHS,NA,-28.3,8.1,3.3
d-551,2013,Laramie,LR04,H3,fish,fish,WHS,NA,-28.3,8.3,3.3
d-552,2013,Laramie,LR04,H3,fish,fish,WHS,NA,-28.1,8.4,3.3
d-544,2013,Laramie,LR04,H3,fish,fish,WHS,NA,-27.9,8.4,3.3
d-389,2013,Laramie,LR04,H3,fish,fish,WHS,100,-27.8,8.6,3.3
d-534,2013,Laramie,LR04,H3,fish,fish,WHS,NA,-27.8,8.5,3.4
d-536,2013,Laramie,LR04,H3,fish,fish,WHS,NA,-27.8,8.6,3.3
d-540,2013,Laramie,LR04,H3,fish,fish,WHS,NA,-27.8,8.7,3.3
d-547,2013,Laramie,LR04,H3,fish,fish,WHS,NA,-27.8,8.6,3.3
d-553,2013,Laramie,LR04,H3,fish,fish,WHS,NA,-27.8,8.4,3.2
d-537,2013,Laramie,LR04,H3,fish,fish,WHS,NA,-27.7,8.8,3.3
d-542,2013,Laramie,LR04,H3,fish,fish,WHS,NA,-27.7,8.2,3.4
d-535,2013,Laramie,LR04,H3,fish,fish,WHS,NA,-27.6,8.5,3.4
d-543,2013,Laramie,LR04,H3,fish,fish,WHS,NA,-27.4,8.2,3.3
2016-LR04-WHS-06,2016,Laramie,LR04,H3,fish,fish,WHS,185,-27.922835,8.3797264,3.284935917
2016-LR04-WHS-07,2016,Laramie,LR04,H3,fish,fish,WHS,154,-28.3603815,8.4556656,3.316742561
2016-LR04-WHS-08,2016,Laramie,LR04,H3,fish,fish,WHS,143,-26.0180425,8.0210136,3.298271674
2016-LR04-WHS-09,2016,Laramie,LR04,H3,fish,fish,WHS,133,-25.762386,8.1399184,3.284997867
2016-LR04-WHS-10,2016,Laramie,LR04,H3,fish,fish,WHS,119,-25.8280685,8.492636,3.31532031
2016-LR04-WHS-11,2016,Laramie,LR04,H3,fish,fish,WHS,110,-26.122124,8.3947144,3.340191937
2016-LR04-WHS-51,2016,Laramie,LR04,H3,fish,fish,WHS,279,-28.5372766,8.8359362,3.317770123
2016-LR04-WHS-52,2016,Laramie,LR04,H3,fish,fish,WHS,317,-27.5883767,8.393202,3.436562637
2016-LR04-WHS-50,2016,Laramie,LR04,H3,fish,fish,WHS,398,-27.113442,8.4529864,3.331680176
2016-LR04-WHS-88,2016,Laramie,LR04,H3,fish,fish,WHS,97,-29.205172,7.7435388,3.327714278
2016-LR04-WHS-90,2016,Laramie,LR04,H3,fish,fish,WHS,70,-30.6850816,8.4423764,3.307640086
2016-LR04-WHS-87,2016,Laramie,LR04,H3,fish,fish,WHS,107,-29.1012656,8.4423764,3.31382273
2016-LR04-WHS-89,2016,Laramie,LR04,H3,fish,fish,WHS,77,-30.4689192,8.4613992,3.341942664
2016-LR04-WHS-12,2017,Laramie,LR04,H3,fish,fish,WHS,93,-25.8139215,8.3157776,3.31504649
2016-LR04-WHS-13,2017,Laramie,LR04,H3,fish,fish,WHS,81,-24.974196,7.9594632,3.368176161
2016-LR04-WHS-86,2017,Laramie,LR04,H3,fish,fish,WHS,97,-28.9015232,7.6454212,3.361159812
2017-LR04-WHS-03,2017,Laramie,LR04,H3,fish,fish,WHS,360,-26.3082617,9.074594,3.236149616
2017-LR04-WHS-04,2017,Laramie,LR04,H3,fish,fish,WHS,310,-28.1814228,9.342058,3.193502119
2017-LR04-WHS-25,2017,Laramie,LR04,H3,fish,fish,WHS,145,-29.2679967,8.200346,3.273506561
2017-LR04-WHS-26,2017,Laramie,LR04,H3,fish,fish,WHS,160,-28.3439574,8.56761,3.305417191
2017-LR04-WHS-27,2017,Laramie,LR04,H3,fish,fish,WHS,94,-29.630188,8.260226,3.489132071
2017-LR04-WHS-29,2017,Laramie,LR04,H3,fish,fish,WHS,74,-29.2208416,8.66741,3.401829224
2017-LR04-WHS-33,2017,Laramie,LR04,H3,fish,fish,WHS,99,-30.0987291,8.954834,3.482023559
2017-LR04-WHS-34,2017,Laramie,LR04,H3,fish,fish,WHS,91,-29.9291714,8.187372,3.518707488
d-786,2013,Laramie,LR04,H3,fish,fish,WHS-yoy,NA,-31.4,8.4,3.3
d-784,2013,Laramie,LR04,H3,fish,fish,WHS-yoy,NA,-29.8,8.3,3.3
d-785,2013,Laramie,LR04,H3,fish,fish,WHS-yoy,NA,-28.9,8,3.3
d-30,2013,Laramie,LR05,H3,invert,invert,Aeshnidae,NA,-29,8.7,3.9
d-127,2013,Laramie,LR05,H3,invert,invert,Aeshnidae,NA,-27.2,9.3,3.9
d-465,2014,Laramie,LR05,H3,invert,invert,Amphipoda,NA,-26.3117,9,4.4
d-787,2014,Laramie,LR05,H3,invert,invert,Amphipoda,NA,-25.1513,9.5,4.3
d-806,2014,Laramie,LR05,H3,invert,invert,Amphipoda,NA,-25.1513,9.2,4.7
d-823,2014,Laramie,LR05,H3,invert,invert,Amphipoda,NA,-23.1206,9,4.7
d-125,2013,Laramie,LR05,H3,invert,invert,Baetidae,NA,-28.6325,9.4,5.1
B-2016-LR05-H2-13,2016,Laramie,LR05,H2,invert,invert,Baetidae,NA,-31.33195361,8.5214053,6.470588617
B-2016-LR05-H2-13,2016,Laramie,LR05,H2,invert,invert,Baetidae,NA,-31.35786398,8.591351,6.5
B-2016-LR05-H2-13,2016,Laramie,LR05,H2,invert,invert,Baetidae,NA,-31.26158269,8.0394769,6.4
B-2016-LR05-H3-13,2016,Laramie,LR05,H3,invert,invert,Baetidae,NA,-30.41966898,8.073325,5.357470775
PP-16-H1-LR05-ALG---NA,2016,Laramie,LR05,H1,baseline,biofilm,Biofilm,NA,-29.3674323,6.8744527,9.773490251
PP-16-H1-LR05-ALG-LITH--NA,2016,Laramie,LR05,H1,baseline,biofilm,Biofilm,NA,-28.9168105,6.277873,12.8747446
PP-16-H2-LR05-ALG-LITH--NA,2016,Laramie,LR05,H2,baseline,biofilm,Biofilm,NA,-28.6052456,7.3035814,13.8480228
PP-17-H1-LR05-ALG-LITH-74-A,2017,Laramie,LR05,H1,baseline,biofilm,Biofilm,NA,-27.0088327,7.4738216,8.697247706
PP-17-H2-LR05-ALG-LITH-19-A,2017,Laramie,LR05,H2,baseline,biofilm,Biofilm,NA,-31.2441571,6.8756584,6.11754386
PP-17-H3-LR05-ALG-LITH-223A,2017,Laramie,LR05,H3,baseline,biofilm,Biofilm,NA,-30.7337088,7.5226286,15.03199428
d-245,2013,Laramie,LR05,H3,fish,fish,BMN,45,-30.2,11.6,3.4
d-662,2013,Laramie,LR05,H3,fish,fish,BMN,NA,-29.9,12.1,3.5
d-658,2013,Laramie,LR05,H3,fish,fish,BMN,NA,-29.7,11.9,3.4
d-659,2013,Laramie,LR05,H3,fish,fish,BMN,NA,-28.2,12.7,3.5
d-656,2013,Laramie,LR05,H3,fish,fish,BMN,NA,-27.7,12.4,3.5
d-241,2013,Laramie,LR05,H3,fish,fish,BMN,44,-27.6,12,3.4
d-655,2013,Laramie,LR05,H3,fish,fish,BMN,NA,-27.2,11.8,3.6
d-657,2013,Laramie,LR05,H3,fish,fish,BMN,NA,-27.2,12.3,3.5
d-661,2013,Laramie,LR05,H3,fish,fish,BMN,NA,-26.4,11.9,3.5
d-660,2013,Laramie,LR05,H3,fish,fish,BMN,NA,-25.2,12.4,3.5
2016-LR05-BMN-90,2016,Laramie,LR05,H3,fish,fish,BMN,76,-28.60369036,10.4299572,4.502488858
2016-LR05-BMN-91,2016,Laramie,LR05,H3,fish,fish,BMN,65,-29.69040806,10.8552684,4.725520266
2016-LR05-BMN-89,2016,Laramie,LR05,H3,fish,fish,BMN,69,-30.9332464,10.2855856,3.965067178
2016-LR05-BMN-88,2016,Laramie,LR05,H3,fish,fish,BMN,68,-29.1363186,10.6590332,4.742466659
2016-LR05-BMN-92,2016,Laramie,LR05,H3,fish,fish,BMN,71,-28.90317181,10.3937152,4.343715413
d-430,2013,Laramie,LR05,H3,fish,fish,BNT,170,-26.7,12,3.3
d-422,2013,Laramie,LR05,H3,fish,fish,BNT,140,-26.5,11.7,3.3
d-424,2013,Laramie,LR05,H3,fish,fish,BNT,195,-26.4,11.9,3.3
d-427,2013,Laramie,LR05,H3,fish,fish,BNT,220,-26.4,12.7,3.4
d-428,2013,Laramie,LR05,H3,fish,fish,BNT,185,-26.3,11.9,3.4
d-425,2013,Laramie,LR05,H3,fish,fish,BNT,179,-26.2,12,3.4
d-423,2013,Laramie,LR05,H3,fish,fish,BNT,216,-26.1,12.3,3.3
d-429,2013,Laramie,LR05,H3,fish,fish,BNT,250,-26.1,12.9,3.4
d-432,2013,Laramie,LR05,H3,fish,fish,BNT,133,-26.1,11.3,3.3
d-445,2013,Laramie,LR05,H3,fish,fish,BNT,254,-26.1,12.7,3.4
d-447,2013,Laramie,LR05,H3,fish,fish,BNT,433,-26,11.9,3.1
d-433,2013,Laramie,LR05,H3,fish,fish,BNT,330,-25.9,13,3.2
d-451,2013,Laramie,LR05,H3,fish,fish,BNT,280,-25.9,13.3,3.3
d-455,2013,Laramie,LR05,H3,fish,fish,BNT,310,-25.8,12.4,3.1
d-436,2013,Laramie,LR05,H3,fish,fish,BNT,289,-25.7,11.6,3.2
d-450,2013,Laramie,LR05,H3,fish,fish,BNT,225,-25.7,12.4,3.3
d-452,2013,Laramie,LR05,H3,fish,fish,BNT,279,-25.7,14,3.3
d-449,2013,Laramie,LR05,H3,fish,fish,BNT,240,-25.6,12.7,3.3
d-426,2013,Laramie,LR05,H3,fish,fish,BNT,304,-25.5,13.4,3.2
d-435,2013,Laramie,LR05,H3,fish,fish,BNT,275,-25.5,13.3,3.3
d-438,2013,Laramie,LR05,H3,fish,fish,BNT,219,-25.5,12.2,3.3
d-454,2013,Laramie,LR05,H3,fish,fish,BNT,269,-25.5,12.3,3.1
d-98,2013,Laramie,LR05,H3,fish,fish,BNT,310,-25.4,13,3.2
d-420,2013,Laramie,LR05,H3,fish,fish,BNT,356,-25.4,12.1,3.2
d-439,2013,Laramie,LR05,H3,fish,fish,BNT,203,-25.3,12.7,3.3
d-441,2013,Laramie,LR05,H3,fish,fish,BNT,340,-25.3,14.1,3.3
d-442,2013,Laramie,LR05,H3,fish,fish,BNT,340,-25.3,13.5,3.1
d-448,2013,Laramie,LR05,H3,fish,fish,BNT,235,-25.3,12.1,3.3
d-453,2013,Laramie,LR05,H3,fish,fish,BNT,283,-25.3,12.7,3.3
d-457,2013,Laramie,LR05,H3,fish,fish,BNT,235,-25.3,12.9,3.4
d-443,2013,Laramie,LR05,H3,fish,fish,BNT,345,-25.2,14.3,3.2
